file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\repository\ExternalReferenceRepository.java,com.sbomfinder.repository.ExternalReferenceRepository,existsByReferenceLocator/1[java.lang.String],false,13,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\repository\ExternalReferenceRepository.java,com.sbomfinder.repository.ExternalReferenceRepository,findBySbomId/1[java.lang.Long],false,12,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\ExternalReferenceDTO.java,com.sbomfinder.dto.ExternalReferenceDTO,"ExternalReferenceDTO/3[java.lang.String,java.lang.String,java.lang.String]",true,8,0,3,3,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\ExternalReferenceDTO.java,com.sbomfinder.dto.ExternalReferenceDTO,getReferenceLocator/0,false,16,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\ExternalReferenceDTO.java,com.sbomfinder.dto.ExternalReferenceDTO,getReferenceCategory/0,false,14,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\ExternalReferenceDTO.java,com.sbomfinder.dto.ExternalReferenceDTO,getReferenceType/0,false,15,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,Device/0,true,38,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setOperatingSystem/1[java.lang.String],false,68,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setManufacturer/1[java.lang.String],false,66,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setDigitalFootprint/1[java.lang.String],false,71,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setSbom/1[com.sbomfinder.model.Sbom],false,72,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getDeviceName/0,false,54,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getKernelVersion/0,false,59,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setCategory/1[java.lang.String],false,67,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setKernelVersion/1[java.lang.String],false,70,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,"Device/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.sbomfinder.model.Sbom]",true,41,1,1,1,0,1,0,10,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getDigitalFootprint/0,false,60,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getOsVersion/0,false,58,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setDeviceName/1[java.lang.String],false,65,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getId/0,false,53,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setOsVersion/1[java.lang.String],false,69,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getSbom/0,false,61,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getCategory/0,false,56,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getOperatingSystem/0,false,57,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,getManufacturer/0,false,55,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Device.java,com.sbomfinder.model.Device,setId/1[java.lang.Long],false,64,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\SbomController.java,com.sbomfinder.controller.SbomController,"parseSPDX/2[com.sbomfinder.controller.JsonNode,java.lang.String]",false,269,3,19,1,18,5,27,37,1,7,2,27,0,0,0,0,0,0,21,1,9,0,1,0,0,0,22,2,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\SbomController.java,com.sbomfinder.controller.SbomController,detectFormat/1[com.sbomfinder.controller.JsonNode],false,142,1,1,1,0,4,4,9,3,0,1,4,0,0,0,0,0,0,7,0,0,0,1,0,0,0,5,2,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\SbomController.java,com.sbomfinder.controller.SbomController,"parseCycloneDX/2[com.sbomfinder.controller.JsonNode,java.lang.String]",false,152,3,20,1,19,27,38,93,1,26,2,38,0,0,4,4,0,0,46,4,28,0,6,0,0,0,41,2,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\SbomController.java,com.sbomfinder.controller.SbomController,"uploadSbom/2[com.sbomfinder.controller.MultipartFile,java.lang.String]",false,62,12,25,0,25,7,33,38,4,7,2,33,3,1,1,0,1,0,16,0,8,2,2,0,0,1,40,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\repository\DeviceRepository.java,com.sbomfinder.repository.DeviceRepository,findById/1[java.lang.Long],false,9,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\repository\DeviceRepository.java,com.sbomfinder.repository.DeviceRepository,"findByDeviceNameAndManufacturer/2[java.lang.String,java.lang.String]",false,8,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
